REGION_ID	CHROM	START	STOP	NUM_LOCI	CONSTITUENT_SIZE	ENCFF483VRP_sorted.bam	ENCFF183PVA_sorted.bam
1_/mnt/vdb/MACS/mouse/ENCFF183VRP_peak_4744_lociStitched	chr11	120283165	120283377	1	213	165.6992	23.9984
1_/mnt/vdb/MACS/mouse/ENCFF183VRP_peak_17531_lociStitched	chr5	37494860	37495072	1	213	146.6404	23.3836
1_/mnt/vdb/MACS/mouse/ENCFF183VRP_peak_9009_lociStitched	chr16	29839473	29839685	1	213	161.332	17.2568
1_/mnt/vdb/MACS/mouse/ENCFF183VRP_peak_10695_lociStitched	chr17	86466923	86467135	1	213	177.9528	28.7896
1_/mnt/vdb/MACS/mouse/ENCFF183VRP_peak_4479_lociStitched	chr11	114217415	114217627	1	213	152.322	12.3172
1_/mnt/vdb/MACS/mouse/ENCFF183VRP_peak_21880_lociStitched	chr8	13181421	13181633	1	213	142.0188	24.1468
1_/mnt/vdb/MACS/mouse/ENCFF183VRP_peak_9608_lociStitched	chr17	14173215	14173427	1	213	177.444	23.8712
1_/mnt/vdb/MACS/mouse/ENCFF183VRP_peak_24296_lociStitched	chr9	107480174	107480386	1	213	167.692	24.8464
1_/mnt/vdb/MACS/mouse/ENCFF183VRP_peak_13009_lociStitched	chr2	65181148	65181360	1	213	184.1856	21.0516
1_/mnt/vdb/MACS/mouse/ENCFF183VRP_peak_888_lociStitched	chr1	152368714	152368926	1	213	158.046	19.186
1_/mnt/vdb/MACS/mouse/ENCFF183VRP_peak_599_lociStitched	chr1	93034583	93034795	1	213	154.6328	23.8288
1_/mnt/vdb/MACS/mouse/ENCFF183VRP_peak_4842_lociStitched	chr12	4241100	4241312	1	213	144.2872	21.1152
1_/mnt/vdb/MACS/mouse/ENCFF183VRP_peak_5748_lociStitched	chr12	117447486	117447698	1	213	160.59	13.568
1_/mnt/vdb/MACS/mouse/ENCFF183VRP_peak_49_lociStitched	chr1	21830486	21830698	1	213	155.9896	20.1612
1_/mnt/vdb/MACS/mouse/ENCFF183VRP_peak_240_lociStitched	chr1	59367844	59368056	1	213	152.5128	18.9316
1_/mnt/vdb/MACS/mouse/ENCFF183VRP_peak_16099_lociStitched	chr4	105204913	105205125	1	213	128.7476	18.126
1_/mnt/vdb/MACS/mouse/ENCFF183VRP_peak_7151_lociStitched	chr14	51088795	51089007	1	213	140.238	15.688
1_/mnt/vdb/MACS/mouse/ENCFF183VRP_peak_23442_lociStitched	chr9	32409182	32409394	1	213	241.8284	29.0016
1_/mnt/vdb/MACS/mouse/ENCFF183VRP_peak_8984_lociStitched	chr16	24347918	24348129	1	212	174.6658	24.3072
1_/mnt/vdb/MACS/mouse/ENCFF183VRP_peak_19466_lociStitched	chr6	97881978	97882189	1	212	161.1196	14.6223
1_/mnt/vdb/MACS/mouse/ENCFF183VRP_peak_10952_lociStitched	chr18	34887201	34887412	1	212	197.0951	23.0834
1_/mnt/vdb/MACS/mouse/ENCFF183VRP_peak_24174_lociStitched	chr9	98424990	98425201	1	212	150.4641	14.7489
1_/mnt/vdb/MACS/mouse/ENCFF183VRP_peak_11286_lociStitched	chr18	64013845	64014056	1	212	162.0058	15.3819
1_/mnt/vdb/MACS/mouse/ENCFF183VRP_peak_23388_lociStitched	chr9	23083661	23083872	1	212	157.2794	22.0495
1_/mnt/vdb/MACS/mouse/ENCFF183VRP_peak_16901_lociStitched	chr4	142039770	142039981	1	212	160.6765	17.5974
1_/mnt/vdb/MACS/mouse/ENCFF183VRP_peak_619_lociStitched	chr1	94035093	94035304	1	212	170.1504	21.4587
1_/mnt/vdb/MACS/mouse/ENCFF183VRP_peak_4221_lociStitched	chr11	101130177	101130387	1	211	166.173	24.255
1_/mnt/vdb/MACS/mouse/ENCFF183VRP_peak_10294_lociStitched	chr17	47468511	47468721	1	211	188.37	17.766
1_/mnt/vdb/MACS/mouse/ENCFF183VRP_peak_10485_lociStitched	chr17	67133593	67133803	1	211	140.511	13.188
1_/mnt/vdb/MACS/mouse/ENCFF183VRP_peak_1411_lociStitched	chr10	4346703	4346913	1	211	200.655	29.316
1_/mnt/vdb/MACS/mouse/ENCFF183VRP_peak_6538_lociStitched	chr13	92131797	92132007	1	211	135.576	11.718
1_/mnt/vdb/MACS/mouse/ENCFF183VRP_peak_20973_lociStitched	chr7	83902985	83903195	1	211	156.534	20.034
1_/mnt/vdb/MACS/mouse/ENCFF183VRP_peak_3155_lociStitched	chr11	58020640	58020850	1	211	174.72	18.69
1_/mnt/vdb/MACS/mouse/ENCFF183VRP_peak_21951_lociStitched	chr8	24403801	24404011	1	211	174.027	25.242
1_/mnt/vdb/MACS/mouse/ENCFF183VRP_peak_1922_lociStitched	chr10	76203941	76204151	1	211	177.408	26.481
1_/mnt/vdb/MACS/mouse/ENCFF183VRP_peak_141_lociStitched	chr1	39867693	39867903	1	211	163.674	26.439
1_/mnt/vdb/MACS/mouse/ENCFF183VRP_peak_9210_lociStitched	chr16	44063209	44063419	1	211	158.949	10.626
1_/mnt/vdb/MACS/mouse/ENCFF183VRP_peak_12177_lociStitched	chr19	47909547	47909757	1	211	178.815	24.297
1_/mnt/vdb/MACS/mouse/ENCFF183VRP_peak_19613_lociStitched	chr6	116980409	116980619	1	211	174.321	14.301
1_/mnt/vdb/MACS/mouse/ENCFF183VRP_peak_24252_lociStitched	chr9	106318895	106319105	1	211	148.008	21.252
1_/mnt/vdb/MACS/mouse/ENCFF183VRP_peak_6155_lociStitched	chr13	47148334	47148544	1	211	146.097	15.288
1_/mnt/vdb/MACS/mouse/ENCFF183VRP_peak_22012_lociStitched	chr8	31120774	31120984	1	211	125.874	9.975
1_/mnt/vdb/MACS/mouse/ENCFF183VRP_peak_18005_lociStitched	chr5	113931043	113931253	1	211	150.486	27.447
1_/mnt/vdb/MACS/mouse/ENCFF183VRP_peak_11997_lociStitched	chr19	40370064	40370274	1	211	142.905	19.152
1_/mnt/vdb/MACS/mouse/ENCFF183VRP_peak_16931_lociStitched	chr4	147738630	147738839	1	210	217.7571	37.7872
1_/mnt/vdb/MACS/mouse/ENCFF183VRP_peak_6542_lociStitched	chr13	92594566	92594775	1	210	143.0187	22.1331
1_/mnt/vdb/MACS/mouse/ENCFF183VRP_peak_23112_lociStitched	chr8	123761424	123761633	1	210	154.2211	11.5786
1_/mnt/vdb/MACS/mouse/ENCFF183VRP_peak_17428_lociStitched	chr5	32990360	32990569	1	210	155.1825	21.5897
1_/mnt/vdb/MACS/mouse/ENCFF183VRP_peak_891_lociStitched	chr1	152423231	152423440	1	210	157.168	24.0977
1_/mnt/vdb/MACS/mouse/ENCFF183VRP_peak_15250_lociStitched	chr3	116530029	116530238	1	210	145.7357	15.3197
1_/mnt/vdb/MACS/mouse/ENCFF183VRP_peak_6519_lociStitched	chr13	88823792	88824001	1	210	163.6679	13.3551
1_/mnt/vdb/MACS/mouse/ENCFF183VRP_peak_6490_lociStitched	chr13	78179436	78179645	1	210	157.2098	27.4835
1_/mnt/vdb/MACS/mouse/ENCFF183VRP_peak_7057_lociStitched	chr14	32861340	32861549	1	210	143.8965	24.0141
1_/mnt/vdb/MACS/mouse/ENCFF183VRP_peak_19526_lociStitched	chr6	112729390	112729599	1	210	165.0264	20.273
1_/mnt/vdb/MACS/mouse/ENCFF183VRP_peak_521_lociStitched	chr1	89467436	89467645	1	210	152.2356	21.1508
1_/mnt/vdb/MACS/mouse/ENCFF183VRP_peak_10818_lociStitched	chr18	10903848	10904056	1	209	148.0752	25.9168
1_/mnt/vdb/MACS/mouse/ENCFF183VRP_peak_17213_lociStitched	chr5	4756186	4756394	1	209	178.3392	37.3776
1_/mnt/vdb/MACS/mouse/ENCFF183VRP_peak_3748_lociStitched	chr11	85644129	85644337	1	209	153.6496	20.1552
1_/mnt/vdb/MACS/mouse/ENCFF183VRP_peak_15858_lociStitched	chr4	55480413	55480621	1	209	185.2032	17.3472
1_/mnt/vdb/MACS/mouse/ENCFF183VRP_peak_21364_lociStitched	chr7	125973598	125973806	1	209	140.92	21.4864
1_/mnt/vdb/MACS/mouse/ENCFF183VRP_peak_10859_lociStitched	chr18	14656887	14657095	1	209	136.864	23.8784
1_/mnt/vdb/MACS/mouse/ENCFF183VRP_peak_20791_lociStitched	chr7	67714617	67714825	1	209	191.256	27.1232
1_/mnt/vdb/MACS/mouse/ENCFF183VRP_peak_19759_lociStitched	chr6	126114718	126114926	1	209	159.224	19.4064
1_/mnt/vdb/MACS/mouse/ENCFF183VRP_peak_1217_lociStitched	chr1	178662790	178662998	1	209	179.0464	8.632
1_/mnt/vdb/MACS/mouse/ENCFF183VRP_peak_23153_lociStitched	chr8	125271738	125271946	1	209	131.2272	17.5344
1_/mnt/vdb/MACS/mouse/ENCFF183VRP_peak_19784_lociStitched	chr6	127376109	127376317	1	209	145.9328	14.1024
1_/mnt/vdb/MACS/mouse/ENCFF183VRP_peak_9118_lociStitched	chr16	34745282	34745490	1	209	163.4048	25.9792
1_/mnt/vdb/MACS/mouse/ENCFF183VRP_peak_7812_lociStitched	chr15	38198990	38199198	1	209	170.9968	28.3712
1_/mnt/vdb/MACS/mouse/ENCFF183VRP_peak_4585_lociStitched	chr11	116522955	116523162	1	208	161.1081	15.2352
1_/mnt/vdb/MACS/mouse/ENCFF183VRP_peak_19172_lociStitched	chr6	71249198	71249405	1	208	145.7901	17.6778
1_/mnt/vdb/MACS/mouse/ENCFF183VRP_peak_9470_lociStitched	chr17	3314400	3314607	1	208	150.903	9.4392
1_/mnt/vdb/MACS/mouse/ENCFF183VRP_peak_12077_lociStitched	chr19	45114197	45114404	1	208	162.5778	14.1381
1_/mnt/vdb/MACS/mouse/ENCFF183VRP_peak_18882_lociStitched	chr6	30655787	30655994	1	208	164.7927	24.3846
1_/mnt/vdb/MACS/mouse/ENCFF183VRP_peak_16641_lociStitched	chr4	133875513	133875720	1	208	181.0629	21.6522
1_/mnt/vdb/MACS/mouse/ENCFF183VRP_peak_894_lociStitched	chr1	152539381	152539588	1	208	143.8029	20.3274
1_/mnt/vdb/MACS/mouse/ENCFF183VRP_peak_968_lociStitched	chr1	157181145	157181352	1	208	150.6753	22.5423
1_/mnt/vdb/MACS/mouse/ENCFF183VRP_peak_15988_lociStitched	chr4	84523348	84523555	1	208	140.6979	27.2826
1_/mnt/vdb/MACS/mouse/ENCFF183VRP_peak_18673_lociStitched	chr5	148909151	148909358	1	208	181.4148	20.9898
1_/mnt/vdb/MACS/mouse/ENCFF183VRP_peak_11067_lociStitched	chr18	38542404	38542611	1	208	142.4574	22.6044
1_/mnt/vdb/MACS/mouse/ENCFF183VRP_peak_24478_lociStitched	chr9	118701505	118701712	1	208	151.3377	16.974
1_/mnt/vdb/MACS/mouse/ENCFF183VRP_peak_7265_lociStitched	chr14	55826820	55827027	1	208	156.906	17.2845
1_/mnt/vdb/MACS/mouse/ENCFF183VRP_peak_17928_lociStitched	chr5	110415983	110416189	1	207	169.0024	14.9144
1_/mnt/vdb/MACS/mouse/ENCFF183VRP_peak_21966_lociStitched	chr8	25256203	25256409	1	207	158.6406	20.4146
1_/mnt/vdb/MACS/mouse/ENCFF183VRP_peak_9302_lociStitched	chr16	78238130	78238336	1	207	166.8394	19.3228
1_/mnt/vdb/MACS/mouse/ENCFF183VRP_peak_3065_lociStitched	chr11	52167842	52168048	1	207	163.9966	23.9166
1_/mnt/vdb/MACS/mouse/ENCFF183VRP_peak_23485_lociStitched	chr9	40531155	40531361	1	207	150.895	33.7634
1_/mnt/vdb/MACS/mouse/ENCFF183VRP_peak_7238_lociStitched	chr14	55313931	55314137	1	207	153.264	19.7966
1_/mnt/vdb/MACS/mouse/ENCFF183VRP_peak_14637_lociStitched	chr3	68453239	68453445	1	207	131.84	15.6972
1_/mnt/vdb/MACS/mouse/ENCFF183VRP_peak_2217_lociStitched	chr10	83080130	83080336	1	207	125.6188	27.4598
1_/mnt/vdb/MACS/mouse/ENCFF183VRP_peak_16758_lociStitched	chr4	136755728	136755934	1	207	183.8344	30.488
1_/mnt/vdb/MACS/mouse/ENCFF183VRP_peak_18944_lociStitched	chr6	34722206	34722412	1	207	161.5658	16.6448
1_/mnt/vdb/MACS/mouse/ENCFF183VRP_peak_16080_lociStitched	chr4	101292931	101293137	1	207	167.3338	20.0438
1_/mnt/vdb/MACS/mouse/ENCFF183VRP_peak_19555_lociStitched	chr6	114715525	114715731	1	207	173.0194	12.7926
1_/mnt/vdb/MACS/mouse/ENCFF183VRP_peak_1235_lociStitched	chr1	180407288	180407494	1	207	205.8146	19.158
1_/mnt/vdb/MACS/mouse/ENCFF183VRP_peak_11899_lociStitched	chr19	29064539	29064745	1	207	181.0534	26.2238
1_/mnt/vdb/MACS/mouse/ENCFF183VRP_peak_9668_lociStitched	chr17	22081060	22081266	1	207	147.8256	12.566
1_/mnt/vdb/MACS/mouse/ENCFF183VRP_peak_24049_lociStitched	chr9	78503716	78503922	1	207	134.518	11.5154
1_/mnt/vdb/MACS/mouse/ENCFF183VRP_peak_23185_lociStitched	chr8	125870506	125870711	1	206	168.838	24.9485
1_/mnt/vdb/MACS/mouse/ENCFF183VRP_peak_6566_lociStitched	chr13	95327255	95327460	1	206	165.681	25.1535
1_/mnt/vdb/MACS/mouse/ENCFF183VRP_peak_23913_lociStitched	chr9	66078576	66078781	1	206	151.659	26.0965
1_/mnt/vdb/MACS/mouse/ENCFF183VRP_peak_19578_lociStitched	chr6	115718181	115718386	1	206	151.618	18.9625
1_/mnt/vdb/MACS/mouse/ENCFF183VRP_peak_8607_lociStitched	chr15	100673711	100673916	1	206	171.011	22.919
1_/mnt/vdb/MACS/mouse/ENCFF183VRP_peak_5033_lociStitched	chr12	40016848	40017053	1	206	140.302	9.307
1_/mnt/vdb/MACS/mouse/ENCFF183VRP_peak_6023_lociStitched	chr13	37620154	37620359	1	206	156.087	34.5425
/mnt/vdb/MACS/mouse/ENCFF183VRP_peak_11245	chr18	61634252	61634457	1	206	145.181	17.8555
1_/mnt/vdb/MACS/mouse/ENCFF183VRP_peak_1520_lociStitched	chr10	22609171	22609376	1	206	145.7345	10.086
1_/mnt/vdb/MACS/mouse/ENCFF183VRP_peak_20989_lociStitched	chr7	90041852	90042057	1	206	187.985	20.623
1_/mnt/vdb/MACS/mouse/ENCFF183VRP_peak_6968_lociStitched	chr14	26258204	26258409	1	206	125.3985	1.6605
1_/mnt/vdb/MACS/mouse/ENCFF183VRP_peak_18075_lociStitched	chr5	115652723	115652928	1	206	148.8915	22.9805
1_/mnt/vdb/MACS/mouse/ENCFF183VRP_peak_12247_lociStitched	chr19	56959566	56959770	1	205	162.0168	19.6044
1_/mnt/vdb/MACS/mouse/ENCFF183VRP_peak_22432_lociStitched	chr8	81236458	81236662	1	205	129.744	15.1164
1_/mnt/vdb/MACS/mouse/ENCFF183VRP_peak_4374_lociStitched	chr11	105153360	105153564	1	205	149.9604	12.5868
1_/mnt/vdb/MACS/mouse/ENCFF183VRP_peak_18340_lociStitched	chr5	129778907	129779111	1	205	169.0548	16.6056
1_/mnt/vdb/MACS/mouse/ENCFF183VRP_peak_1786_lociStitched	chr10	61625702	61625906	1	205	180.7236	15.6468
1_/mnt/vdb/MACS/mouse/ENCFF183VRP_peak_9784_lociStitched	chr17	25802756	25802960	1	205	152.7756	19.4412
1_/mnt/vdb/MACS/mouse/ENCFF183VRP_peak_23450_lociStitched	chr9	34953460	34953664	1	205	152.9592	12.6888
1_/mnt/vdb/MACS/mouse/ENCFF183VRP_peak_10366_lociStitched	chr17	49449217	49449421	1	205	146.2884	20.094
1_/mnt/vdb/MACS/mouse/ENCFF183VRP_peak_12959_lociStitched	chr2	52619592	52619796	1	205	136.0884	10.8528
1_/mnt/vdb/MACS/mouse/ENCFF183VRP_peak_2556_lociStitched	chr10	128149665	128149869	1	205	178.3164	17.8908
1_/mnt/vdb/MACS/mouse/ENCFF183VRP_peak_7614_lociStitched	chr14	105920911	105921115	1	205	142.188	14.3412
1_/mnt/vdb/MACS/mouse/ENCFF183VRP_peak_11479_lociStitched	chr18	84380643	84380847	1	205	147.084	12.75
1_/mnt/vdb/MACS/mouse/ENCFF183VRP_peak_16757_lociStitched	chr4	136637616	136637820	1	205	156.3456	19.3188
1_/mnt/vdb/MACS/mouse/ENCFF183VRP_peak_6797_lociStitched	chr14	13933646	13933850	1	205	140.9232	18.2376
1_/mnt/vdb/MACS/mouse/ENCFF183VRP_peak_11052_lociStitched	chr18	38096191	38096394	1	204	200.7061	24.969
1_/mnt/vdb/MACS/mouse/ENCFF183VRP_peak_15140_lociStitched	chr3	104541636	104541839	1	204	182.6797	22.0864
1_/mnt/vdb/MACS/mouse/ENCFF183VRP_peak_14133_lociStitched	chr2	167887639	167887842	1	204	152.2703	13.8649
1_/mnt/vdb/MACS/mouse/ENCFF183VRP_peak_124_lociStitched	chr1	38470653	38470856	1	204	136.4566	18.3106
1_/mnt/vdb/MACS/mouse/ENCFF183VRP_peak_5569_lociStitched	chr12	106916624	106916827	1	204	139.055	17.052
1_/mnt/vdb/MACS/mouse/ENCFF183VRP_peak_22966_lociStitched	chr8	120860088	120860291	1	204	161.6489	29.2726
1_/mnt/vdb/MACS/mouse/ENCFF183VRP_peak_14229_lociStitched	chr2	173250999	173251202	1	204	134.5484	14.0882
1_/mnt/vdb/MACS/mouse/ENCFF183VRP_peak_14888_lociStitched	chr3	94649075	94649278	1	204	169.1193	21.3556
1_/mnt/vdb/MACS/mouse/ENCFF183VRP_peak_361_lociStitched	chr1	74310026	74310229	1	204	153.3056	24.8066
1_/mnt/vdb/MACS/mouse/ENCFF183VRP_peak_6756_lociStitched	chr14	5741707	5741910	1	204	145.7134	10.5154
1_/mnt/vdb/MACS/mouse/ENCFF183VRP_peak_17463_lociStitched	chr5	34242129	34242332	1	204	141.1256	21.6195
1_/mnt/vdb/MACS/mouse/ENCFF183VRP_peak_22872_lociStitched	chr8	117470624	117470827	1	204	174.9048	31.7492
1_/mnt/vdb/MACS/mouse/ENCFF183VRP_peak_19139_lociStitched	chr6	57531619	57531822	1	204	143.1556	17.2956
1_/mnt/vdb/MACS/mouse/ENCFF183VRP_peak_12892_lociStitched	chr2	35696708	35696910	1	203	169.2962	22.7654
1_/mnt/vdb/MACS/mouse/ENCFF183VRP_peak_11442_lociStitched	chr18	80408775	80408977	1	203	151.3384	17.1296
1_/mnt/vdb/MACS/mouse/ENCFF183VRP_peak_9312_lociStitched	chr16	85133992	85134194	1	203	131.8252	13.1502
1_/mnt/vdb/MACS/mouse/ENCFF183VRP_peak_21025_lociStitched	chr7	98341648	98341850	1	203	181.093	23.4724
1_/mnt/vdb/MACS/mouse/ENCFF183VRP_peak_19581_lociStitched	chr6	115764640	115764842	1	203	180.8102	24.5632
1_/mnt/vdb/MACS/mouse/ENCFF183VRP_peak_10613_lociStitched	chr17	80971317	80971519	1	203	185.9814	25.1086
1_/mnt/vdb/MACS/mouse/ENCFF183VRP_peak_10119_lociStitched	chr17	35052225	35052427	1	203	154.7118	23.6138
1_/mnt/vdb/MACS/mouse/ENCFF183VRP_peak_6660_lociStitched	chr13	107954362	107954564	1	203	175.3158	27.3508
1_/mnt/vdb/MACS/mouse/ENCFF183VRP_peak_8179_lociStitched	chr15	79193180	79193382	1	203	140.188	22.0382
1_/mnt/vdb/MACS/mouse/ENCFF183VRP_peak_22584_lociStitched	chr8	89025694	89025896	1	203	161.2566	17.3922
1_/mnt/vdb/MACS/mouse/ENCFF183VRP_peak_10230_lociStitched	chr17	46009562	46009764	1	203	167.1954	23.8764
1_/mnt/vdb/MACS/mouse/ENCFF183VRP_peak_8553_lociStitched	chr15	99093728	99093930	1	203	173.619	18.7254
1_/mnt/vdb/MACS/mouse/ENCFF183VRP_peak_23535_lociStitched	chr9	43253051	43253253	1	203	170.4476	32.926
1_/mnt/vdb/MACS/mouse/ENCFF183VRP_peak_1339_lociStitched	chr1	190532961	190533163	1	203	137.0166	23.5936
1_/mnt/vdb/MACS/mouse/ENCFF183VRP_peak_6170_lociStitched	chr13	48693905	48694106	1	202	146.8305	20.9442
1_/mnt/vdb/MACS/mouse/ENCFF183VRP_peak_1682_lociStitched	chr10	52298081	52298282	1	202	148.3782	12.1806
1_/mnt/vdb/MACS/mouse/ENCFF183VRP_peak_24157_lociStitched	chr9	96832880	96833081	1	202	152.157	21.9492
1_/mnt/vdb/MACS/mouse/ENCFF183VRP_peak_18672_lociStitched	chr5	148554687	148554888	1	202	146.5089	26.0094
1_/mnt/vdb/MACS/mouse/ENCFF183VRP_peak_23413_lociStitched	chr9	25527466	25527667	1	202	139.9965	22.4517
1_/mnt/vdb/MACS/mouse/ENCFF183VRP_peak_8348_lociStitched	chr15	85177971	85178172	1	202	188.1963	40.7226
1_/mnt/vdb/MACS/mouse/ENCFF183VRP_peak_15907_lociStitched	chr4	61855475	61855676	1	202	187.7943	44.3607
1_/mnt/vdb/MACS/mouse/ENCFF183VRP_peak_1202_lociStitched	chr1	177940743	177940944	1	202	124.9014	15.5373
1_/mnt/vdb/MACS/mouse/ENCFF183VRP_peak_805_lociStitched	chr1	135334054	135334255	1	202	131.2932	18.6528
1_/mnt/vdb/MACS/mouse/ENCFF183VRP_peak_14144_lociStitched	chr2	168094984	168095185	1	202	156.6192	21.1251
1_/mnt/vdb/MACS/mouse/ENCFF183VRP_peak_24069_lociStitched	chr9	80022907	80023108	1	202	163.7346	13.9092
1_/mnt/vdb/MACS/mouse/ENCFF183VRP_peak_2366_lociStitched	chr10	108568188	108568389	1	202	167.7345	25.2657
1_/mnt/vdb/MACS/mouse/ENCFF183VRP_peak_14114_lociStitched	chr2	167634226	167634426	1	201	169.88	22.78
1_/mnt/vdb/MACS/mouse/ENCFF183VRP_peak_12830_lociStitched	chr2	33755728	33755928	1	201	173.54	20.52
1_/mnt/vdb/MACS/mouse/ENCFF183VRP_peak_14054_lociStitched	chr2	166433479	166433679	1	201	187.8	20.76
1_/mnt/vdb/MACS/mouse/ENCFF183VRP_peak_10322_lociStitched	chr17	47813321	47813521	1	201	153.06	24.46
1_/mnt/vdb/MACS/mouse/ENCFF183VRP_peak_18917_lociStitched	chr6	32340492	32340692	1	201	153.2	18.36
1_/mnt/vdb/MACS/mouse/ENCFF183VRP_peak_6431_lociStitched	chr13	69543120	69543320	1	201	137.08	15.56
1_/mnt/vdb/MACS/mouse/ENCFF183VRP_peak_11404_lociStitched	chr18	76073021	76073221	1	201	157.38	17.36
1_/mnt/vdb/MACS/mouse/ENCFF183VRP_peak_4862_lociStitched	chr12	8358081	8358281	1	201	150.96	23.58
1_/mnt/vdb/MACS/mouse/ENCFF183VRP_peak_3796_lociStitched	chr11	87247366	87247566	1	201	180.9	18.96
1_/mnt/vdb/MACS/mouse/ENCFF183VRP_peak_22233_lociStitched	chr8	69474887	69475087	1	201	255.68	70.56
1_/mnt/vdb/MACS/mouse/ENCFF183VRP_peak_2429_lociStitched	chr10	119134906	119135106	1	201	171.2	27.04
1_/mnt/vdb/MACS/mouse/ENCFF183VRP_peak_19994_lociStitched	chr7	3332926	3333126	1	201	161.78	26.9
1_/mnt/vdb/MACS/mouse/ENCFF183VRP_peak_23120_lociStitched	chr8	123988848	123989048	1	201	141.96	17.76
1_/mnt/vdb/MACS/mouse/ENCFF183VRP_peak_22010_lociStitched	chr8	30916189	30916389	1	201	163.56	46.62
1_/mnt/vdb/MACS/mouse/ENCFF183VRP_peak_23111_lociStitched	chr8	123739674	123739874	1	201	162.62	35.14
1_/mnt/vdb/MACS/mouse/ENCFF183VRP_peak_18448_lociStitched	chr5	136965784	136965984	1	201	160.76	17.96
1_/mnt/vdb/MACS/mouse/ENCFF183VRP_peak_19600_lociStitched	chr6	116072915	116073114	1	200	157.409	12.139
1_/mnt/vdb/MACS/mouse/ENCFF183VRP_peak_130_lociStitched	chr1	39105353	39105552	1	200	169.4883	26.6262
1_/mnt/vdb/MACS/mouse/ENCFF183VRP_peak_23509_lociStitched	chr9	41804697	41804896	1	200	140.494	15.7807
1_/mnt/vdb/MACS/mouse/ENCFF183VRP_peak_5194_lociStitched	chr12	72844103	72844302	1	200	189.3286	29.7903
1_/mnt/vdb/MACS/mouse/ENCFF183VRP_peak_19761_lociStitched	chr6	126162378	126162577	1	200	145.867	11.1639
1_/mnt/vdb/MACS/mouse/ENCFF183VRP_peak_11357_lociStitched	chr18	73762459	73762658	1	200	140.1358	14.4076
1_/mnt/vdb/MACS/mouse/ENCFF183VRP_peak_8965_lociStitched	chr16	22505132	22505331	1	200	150.8619	14.6663
1_/mnt/vdb/MACS/mouse/ENCFF183VRP_peak_9046_lociStitched	chr16	31046220	31046419	1	200	138.2652	18.0294
1_/mnt/vdb/MACS/mouse/ENCFF183VRP_peak_5644_lociStitched	chr12	111143996	111144195	1	200	151.638	19.8403
1_/mnt/vdb/MACS/mouse/ENCFF183VRP_peak_21572_lociStitched	chr7	139452122	139452321	1	200	165.369	21.2134
1_/mnt/vdb/MACS/mouse/ENCFF183VRP_peak_9386_lociStitched	chr16	91918063	91918262	1	200	133.2305	19.6413
1_/mnt/vdb/MACS/mouse/ENCFF183VRP_peak_19451_lociStitched	chr6	96116864	96117063	1	200	145.4491	20.3378
1_/mnt/vdb/MACS/mouse/ENCFF183VRP_peak_19877_lociStitched	chr6	136486908	136487106	1	199	148.2426	19.305
1_/mnt/vdb/MACS/mouse/ENCFF183VRP_peak_21927_lociStitched	chr8	22602008	22602206	1	199	123.1758	24.2352
1_/mnt/vdb/MACS/mouse/ENCFF183VRP_peak_23762_lociStitched	chr9	60813650	60813848	1	199	171.963	19.2852
1_/mnt/vdb/MACS/mouse/ENCFF183VRP_peak_3917_lociStitched	chr11	94491152	94491350	1	199	189.6048	13.5828
1_/mnt/vdb/MACS/mouse/ENCFF183VRP_peak_22981_lociStitched	chr8	121242437	121242635	1	199	157.2912	26.8884
1_/mnt/vdb/MACS/mouse/ENCFF183VRP_peak_8281_lociStitched	chr15	82183730	82183928	1	199	148.2426	20.0772
1_/mnt/vdb/MACS/mouse/ENCFF183VRP_peak_6072_lociStitched	chr13	42866460	42866658	1	199	185.9418	31.482
1_/mnt/vdb/MACS/mouse/ENCFF183VRP_peak_2866_lociStitched	chr11	24049472	24049670	1	199	172.458	25.5222
1_/mnt/vdb/MACS/mouse/ENCFF183VRP_peak_20066_lociStitched	chr7	6881588	6881786	1	199	133.0758	20.0574
1_/mnt/vdb/MACS/mouse/ENCFF183VRP_peak_9149_lociStitched	chr16	36555457	36555655	1	199	166.4784	25.839
1_/mnt/vdb/MACS/mouse/ENCFF183VRP_peak_14848_lociStitched	chr3	89688905	89689103	1	199	157.9644	17.127
1_/mnt/vdb/MACS/mouse/ENCFF183VRP_peak_10853_lociStitched	chr18	13032364	13032562	1	199	123.7896	9.6228
1_/mnt/vdb/MACS/mouse/ENCFF183VRP_peak_17334_lociStitched	chr5	25025606	25025804	1	199	137.1348	11.2464
1_/mnt/vdb/MACS/mouse/ENCFF183VRP_peak_11860_lociStitched	chr19	24251725	24251923	1	199	206.1972	32.5314
1_/mnt/vdb/MACS/mouse/ENCFF183VRP_peak_21386_lociStitched	chr7	126755226	126755423	1	198	140.7368	18.7938
1_/mnt/vdb/MACS/mouse/ENCFF183VRP_peak_2644_lociStitched	chr11	4308503	4308700	1	198	159.4321	19.4636
1_/mnt/vdb/MACS/mouse/ENCFF183VRP_peak_10326_lociStitched	chr17	47863429	47863626	1	198	139.9094	23.6006
1_/mnt/vdb/MACS/mouse/ENCFF183VRP_peak_18368_lociStitched	chr5	134121852	134122049	1	198	152.5174	18.912
1_/mnt/vdb/MACS/mouse/ENCFF183VRP_peak_15288_lociStitched	chr3	122047765	122047962	1	198	162.2886	26.7526
1_/mnt/vdb/MACS/mouse/ENCFF183VRP_peak_8749_lociStitched	chr16	4783494	4783691	1	198	129.7245	13.1399
