#ENCFF000VHВ_peaks Enhancers
#Created from /mnt/vdb/ROSE/cells/ENCFF000VHВ_peaks_12KB_STITCHED_TSS_DISTAL_ENHANCER_REGION_MAP.txt
#Ranked by ENCFF000VHD_sorted.bam
#Using cutoff of 15740.7624 for Super-Enhancers
#Created on Sep 12 2020 
REGION_ID	CHROM	START	STOP	NUM_LOCI	CONSTITUENT_SIZE	ENCFF000VHD_sorted.bam	ENCFF000VHL_sorted.bam	enhancerRank	isSuper
1_/mnt/vdb/MACS/cells/ENCFF000VHВ_peak_5686_lociStitched	chr6	125584004	125584420	1	417	510.2656	46.6752	1573	0
1_/mnt/vdb/MACS/cells/ENCFF000VHВ_peak_6734_lociStitched	chr9	105064176	105064476	1	301	474.03	11.25	1574	0
1_/mnt/vdb/MACS/cells/ENCFF000VHВ_peak_6804_lociStitched	chr9	125243802	125244170	1	369	488.888	26.128	1575	0
1_/mnt/vdb/MACS/cells/ENCFF000VHВ_peak_877_lociStitched	chr10	19222070	19222478	1	409	494.2104	32.028	1576	0
1_/mnt/vdb/MACS/cells/ENCFF000VHВ_peak_6805_lociStitched	chr9	125329415	125329787	1	373	481.7028	19.6416	1577	0
1_/mnt/vdb/MACS/cells/ENCFF000VHВ_peak_4607_lociStitched	chr3	27680717	27680993	1	277	505.494	44.3532	1578	0
1_/mnt/vdb/MACS/cells/ENCFF000VHВ_peak_5732_lociStitched	chr6	151585826	151586136	1	311	501.332	40.579	1579	0
1_/mnt/vdb/MACS/cells/ENCFF000VHВ_peak_4861_lociStitched	chr3	155728259	155728637	1	379	460.4418	0	1580	0
1_/mnt/vdb/MACS/cells/ENCFF000VHВ_peak_22_lociStitched	chr1	9300852	9301163	1	312	514.705	54.3317	1581	0
1_/mnt/vdb/MACS/cells/ENCFF000VHВ_peak_1663_lociStitched	chr12	80322037	80322447	1	411	489.991	31.201	1582	0
1_/mnt/vdb/MACS/cells/ENCFF000VHВ_peak_3578_lociStitched	chr2	73984137	73984495	1	359	526.5464	68.5928	1583	0
1_/mnt/vdb/MACS/cells/ENCFF000VHВ_peak_1709_lociStitched	chr12	98533984	98534322	1	339	498.043	40.1882	1584	0
1_/mnt/vdb/MACS/cells/ENCFF000VHВ_peak_5606_lociStitched	chr6	42783784	42784123	1	340	468.3963	10.848	1585	0
1_/mnt/vdb/MACS/cells/ENCFF000VHВ_peak_5456_lociStitched	chr5	178108816	178109152	1	337	569.2176	112.056	1586	0
1_/mnt/vdb/MACS/cells/ENCFF000VHВ_peak_1346_lociStitched	chr11	118869869	118870210	1	342	522.753	65.6425	1587	0
1_/mnt/vdb/MACS/cells/ENCFF000VHВ_peak_3945_lociStitched	chr2	236875281	236875673	1	393	465.892	9.9176	1588	0
1_/mnt/vdb/MACS/cells/ENCFF000VHВ_peak_5139_lociStitched	chr5	1555901	1556198	1	298	492.0399	36.828	1589	0
1_/mnt/vdb/MACS/cells/ENCFF000VHВ_peak_1418_lociStitched	chr12	31749019	31749275	1	257	508.4416	53.6576	1590	0
1_/mnt/vdb/MACS/cells/ENCFF000VHВ_peak_1895_lociStitched	chr13	108918444	108918886	1	443	453.5362	0	1591	0
1_/mnt/vdb/MACS/cells/ENCFF000VHВ_peak_4689_lociStitched	chr3	70738324	70738683	1	360	452.6272	0	1592	0
1_/mnt/vdb/MACS/cells/ENCFF000VHВ_peak_3209_lociStitched	chr19	13843103	13843452	1	350	493.2417	42.1941	1593	0
1_/mnt/vdb/MACS/cells/ENCFF000VHВ_peak_6071_lociStitched	chr7	141662588	141662945	1	358	460.7442	9.7818	1594	0
1_/mnt/vdb/MACS/cells/ENCFF000VHВ_peak_3382_lociStitched	chr2	9798336	9798706	1	371	521.219	70.337	1595	0
1_/mnt/vdb/MACS/cells/ENCFF000VHВ_peak_3337_lociStitched	chr19	47729240	47729549	1	310	492.546	42.0549	1596	0
1_/mnt/vdb/MACS/cells/ENCFF000VHВ_peak_5319_lociStitched	chr5	124962769	124963213	1	445	464.9568	14.4744	1597	0
1_/mnt/vdb/MACS/cells/ENCFF000VHВ_peak_4839_lociStitched	chr3	149479743	149480080	1	338	514.8012	64.6366	1598	0
1_/mnt/vdb/MACS/cells/ENCFF000VHВ_peak_2311_lociStitched	chr15	78374341	78374699	1	359	525.0786	74.9652	1599	0
1_/mnt/vdb/MACS/cells/ENCFF000VHВ_peak_6084_lociStitched	chr7	151850852	151851151	1	300	470.7456	21.0197	1600	0
1_/mnt/vdb/MACS/cells/ENCFF000VHВ_peak_6103_lociStitched	chr7	157318023	157318324	1	302	479.7037	30.2204	1601	0
1_/mnt/vdb/MACS/cells/ENCFF000VHВ_peak_1113_lociStitched	chr11	10900708	10901146	1	439	476.5878	27.1998	1602	0
1_/mnt/vdb/MACS/cells/ENCFF000VHВ_peak_5136_lociStitched	chr4	184747293	184747718	1	426	450.925	2.4225	1603	0
1_/mnt/vdb/MACS/cells/ENCFF000VHВ_peak_668_lociStitched	chr1	224205807	224206150	1	344	459.9287	13.2055	1604	0
1_/mnt/vdb/MACS/cells/ENCFF000VHВ_peak_2677_lociStitched	chr16	80614302	80614551	1	250	468.8172	24.5265	1605	0
1_/mnt/vdb/MACS/cells/ENCFF000VHВ_peak_4826_lociStitched	chr3	149300477	149300859	1	383	467.3006	23.9896	1606	0
1_/mnt/vdb/MACS/cells/ENCFF000VHВ_peak_1011_lociStitched	chr10	92123465	92123878	1	414	442.6947	0	1607	0
1_/mnt/vdb/MACS/cells/ENCFF000VHВ_peak_2402_lociStitched	chr15	92917649	92917925	1	277	511.5936	69	1608	0
1_/mnt/vdb/MACS/cells/ENCFF000VHВ_peak_5619_lociStitched	chr6	52725263	52725686	1	424	458.4897	16.5393	1609	0
1_/mnt/vdb/MACS/cells/ENCFF000VHВ_peak_3484_lociStitched	chr2	27209388	27209726	1	339	476.58	34.814	1610	0
1_/mnt/vdb/MACS/cells/ENCFF000VHВ_peak_5412_lociStitched	chr5	172636611	172636938	1	328	464.5362	23.3151	1611	0
1_/mnt/vdb/MACS/cells/ENCFF000VHВ_peak_3499_lociStitched	chr2	37585674	37586061	1	388	460.9557	20.898	1612	0
1_/mnt/vdb/MACS/cells/ENCFF000VHВ_peak_2296_lociStitched	chr15	75453568	75453851	1	284	509.2019	69.1935	1613	0
1_/mnt/vdb/MACS/cells/ENCFF000VHВ_peak_127_lociStitched	chr1	43022272	43022675	1	404	452.3272	12.4527	1614	0
1_/mnt/vdb/MACS/cells/ENCFF000VHВ_peak_671_lociStitched	chr1	225875183	225875499	1	317	494.5084	54.9208	1615	0
1_/mnt/vdb/MACS/cells/ENCFF000VHВ_peak_2835_lociStitched	chr17	17729228	17729595	1	368	483.3023	44.0033	1616	0
1_/mnt/vdb/MACS/cells/ENCFF000VHВ_peak_2827_lociStitched	chr17	13134843	13135161	1	319	491.8506	52.7244	1617	0
1_/mnt/vdb/MACS/cells/ENCFF000VHВ_peak_5121_lociStitched	chr4	160848808	160849290	1	483	465.371	27.8596	1618	0
1_/mnt/vdb/MACS/cells/ENCFF000VHВ_peak_5595_lociStitched	chr6	39270457	39270901	1	445	506.2932	68.8644	1619	0
1_/mnt/vdb/MACS/cells/ENCFF000VHВ_peak_3512_lociStitched	chr2	43274032	43274377	1	346	439.875	3.7605	1620	0
1_/mnt/vdb/MACS/cells/ENCFF000VHВ_peak_2889_lociStitched	chr17	50859327	50859615	1	289	447.984	13.3344	1621	0
1_/mnt/vdb/MACS/cells/ENCFF000VHВ_peak_4064_lociStitched	chr20	45872406	45872674	1	269	467.9548	33.4196	1622	0
1_/mnt/vdb/MACS/cells/ENCFF000VHВ_peak_317_lociStitched	chr1	117571614	117571967	1	354	521.5928	87.191	1623	0
1_/mnt/vdb/MACS/cells/ENCFF000VHВ_peak_4688_lociStitched	chr3	66762688	66763136	1	449	441.4144	7.0784	1624	0
1_/mnt/vdb/MACS/cells/ENCFF000VHВ_peak_551_lociStitched	chr1	182181649	182181981	1	333	480.1716	45.9488	1625	0
1_/mnt/vdb/MACS/cells/ENCFF000VHВ_peak_4827_lociStitched	chr3	149340320	149340692	1	373	495.132	61.2684	1626	0
1_/mnt/vdb/MACS/cells/ENCFF000VHВ_peak_3434_lociStitched	chr2	16012960	16013282	1	323	476.6244	42.987	1627	0
1_/mnt/vdb/MACS/cells/ENCFF000VHВ_peak_4814_lociStitched	chr3	138863191	138863504	1	314	474.7584	43.9452	1628	0
1_/mnt/vdb/MACS/cells/ENCFF000VHВ_peak_3211_lociStitched	chr19	14502997	14503378	1	382	430.6062	0	1629	0
1_/mnt/vdb/MACS/cells/ENCFF000VHВ_peak_1637_lociStitched	chr12	67276209	67276607	1	399	443.4118	13.134	1630	0
1_/mnt/vdb/MACS/cells/ENCFF000VHВ_peak_2134_lociStitched	chr14	95741621	95741894	1	274	483.1554	53.0439	1631	0
1_/mnt/vdb/MACS/cells/ENCFF000VHВ_peak_3062_lociStitched	chr17	65123483	65123815	1	333	483.7572	54.448	1632	0
1_/mnt/vdb/MACS/cells/ENCFF000VHВ_peak_4469_lociStitched	chr21	41219784	41220062	1	279	504.3198	76.4222	1633	0
/mnt/vdb/MACS/cells/ENCFF000VHВ_peak_1501	chr12	52200102	52200404	1	303	490.3574	62.5442	1634	0
1_/mnt/vdb/MACS/cells/ENCFF000VHВ_peak_4043_lociStitched	chr20	41003516	41003771	1	256	500.2845	72.93	1635	0
1_/mnt/vdb/MACS/cells/ENCFF000VHВ_peak_181_lociStitched	chr1	61445991	61446389	1	399	427.054	0	1636	0
1_/mnt/vdb/MACS/cells/ENCFF000VHВ_peak_5050_lociStitched	chr4	86830908	86831222	1	315	426.5062	0	1637	0
1_/mnt/vdb/MACS/cells/ENCFF000VHВ_peak_4360_lociStitched	chr21	6021712	6022031	1	320	425.7055	0	1638	0
1_/mnt/vdb/MACS/cells/ENCFF000VHВ_peak_2172_lociStitched	chr14	100546772	100547156	1	385	447.36	21.888	1639	0
1_/mnt/vdb/MACS/cells/ENCFF000VHВ_peak_6316_lociStitched	chr8	97090547	97090906	1	360	439.1288	13.9292	1640	0
1_/mnt/vdb/MACS/cells/ENCFF000VHВ_peak_5336_lociStitched	chr5	132387845	132388143	1	299	485.2036	60.345	1641	0
1_/mnt/vdb/MACS/cells/ENCFF000VHВ_peak_3694_lociStitched	chr2	153403925	153404305	1	381	443.308	19.038	1642	0
1_/mnt/vdb/MACS/cells/ENCFF000VHВ_peak_3471_lociStitched	chr2	24016128	24016438	1	311	463.481	40.517	1643	0
1_/mnt/vdb/MACS/cells/ENCFF000VHВ_peak_1625_lociStitched	chr12	63918513	63918883	1	371	460.798	37.962	1644	0
/mnt/vdb/MACS/cells/ENCFF000VHВ_peak_1499	chr12	52194501	52194812	1	312	508.1118	85.8671	1645	0
1_/mnt/vdb/MACS/cells/ENCFF000VHВ_peak_41_lociStitched	chr1	16716965	16717250	1	286	481.1085	59.28	1646	0
1_/mnt/vdb/MACS/cells/ENCFF000VHВ_peak_6985_lociStitched	chrX	107725132	107725519	1	388	426.861	5.3406	1647	0
1_/mnt/vdb/MACS/cells/ENCFF000VHВ_peak_1372_lociStitched	chr12	6234893	6235279	1	387	461.3472	40.0668	1648	0
1_/mnt/vdb/MACS/cells/ENCFF000VHВ_peak_1951_lociStitched	chr14	43650059	43650431	1	373	421.2528	0	1649	0
1_/mnt/vdb/MACS/cells/ENCFF000VHВ_peak_5777_lociStitched	chr6	151763544	151763886	1	343	468.1638	47.6064	1650	0
1_/mnt/vdb/MACS/cells/ENCFF000VHВ_peak_5836_lociStitched	chr7	7830053	7830310	1	258	431.1689	10.9739	1651	0
1_/mnt/vdb/MACS/cells/ENCFF000VHВ_peak_514_lociStitched	chr1	165162193	165162585	1	393	447.7424	27.9888	1652	0
1_/mnt/vdb/MACS/cells/ENCFF000VHВ_peak_1634_lociStitched	chr12	64625699	64625994	1	296	500.6445	81.3905	1653	0
1_/mnt/vdb/MACS/cells/ENCFF000VHВ_peak_1338_lociStitched	chr11	101034543	101034900	1	358	418.6896	0	1654	0
1_/mnt/vdb/MACS/cells/ENCFF000VHВ_peak_3121_lociStitched	chr17	82890000	82890428	1	429	435.2332	17.4624	1655	0
1_/mnt/vdb/MACS/cells/ENCFF000VHВ_peak_5502_lociStitched	chr6	21104040	21104392	1	353	422.2944	4.6816	1656	0
1_/mnt/vdb/MACS/cells/ENCFF000VHВ_peak_4041_lociStitched	chr20	36586805	36587195	1	391	459.108	42.12	1657	0
1_/mnt/vdb/MACS/cells/ENCFF000VHВ_peak_6736_lociStitched	chr9	105290813	105291151	1	339	416.8216	0	1658	0
1_/mnt/vdb/MACS/cells/ENCFF000VHВ_peak_40_lociStitched	chr1	16666972	16667205	1	234	463.6467	47.2757	1659	0
1_/mnt/vdb/MACS/cells/ENCFF000VHВ_peak_4483_lociStitched	chr21	43502744	43503115	1	372	500.0709	83.7347	1660	0
1_/mnt/vdb/MACS/cells/ENCFF000VHВ_peak_4069_lociStitched	chr20	46714917	46715190	1	274	477.9957	62.2167	1661	0
1_/mnt/vdb/MACS/cells/ENCFF000VHВ_peak_4410_lociStitched	chr21	36193675	36193969	1	295	432.7092	17.2872	1662	0
1_/mnt/vdb/MACS/cells/ENCFF000VHВ_peak_1733_lociStitched	chr12	112137963	112138260	1	298	428.0958	15.2658	1663	0
1_/mnt/vdb/MACS/cells/ENCFF000VHВ_peak_1091_lociStitched	chr10	124105913	124106263	1	351	463.645	52.57	1664	0
1_/mnt/vdb/MACS/cells/ENCFF000VHВ_peak_6612_lociStitched	chr9	34072834	34073148	1	315	480.1374	69.9906	1665	0
1_/mnt/vdb/MACS/cells/ENCFF000VHВ_peak_3198_lociStitched	chr19	11323651	11323985	1	335	483.8992	74.148	1666	0
1_/mnt/vdb/MACS/cells/ENCFF000VHВ_peak_4564_lociStitched	chr22	46492637	46493077	1	441	409.728	0	1667	0
1_/mnt/vdb/MACS/cells/ENCFF000VHВ_peak_5077_lociStitched	chr4	124887119	124887453	1	335	443.9194	34.7694	1668	0
1_/mnt/vdb/MACS/cells/ENCFF000VHВ_peak_2569_lociStitched	chr16	29470334	29470627	1	294	469.7083	61.0319	1669	0
1_/mnt/vdb/MACS/cells/ENCFF000VHВ_peak_3444_lociStitched	chr2	19073926	19074322	1	397	440.1936	31.7988	1670	0
1_/mnt/vdb/MACS/cells/ENCFF000VHВ_peak_6162_lociStitched	chr8	61766736	61767100	1	365	431.1944	24.4972	1671	0
1_/mnt/vdb/MACS/cells/ENCFF000VHВ_peak_5620_lociStitched	chr6	53327331	53327677	1	347	432.8806	26.3998	1672	0
1_/mnt/vdb/MACS/cells/ENCFF000VHВ_peak_2813_lociStitched	chr17	7476882	7477250	1	369	423.5312	17.1488	1673	0
1_/mnt/vdb/MACS/cells/ENCFF000VHВ_peak_475_lociStitched	chr1	155176889	155177188	1	300	465.2141	60.4877	1674	0
1_/mnt/vdb/MACS/cells/ENCFF000VHВ_peak_6931_lociStitched	chr9	137198364	137198643	1	280	418.8627	14.3964	1675	0
1_/mnt/vdb/MACS/cells/ENCFF000VHВ_peak_3787_lociStitched	chr2	191020718	191021010	1	293	485.0996	80.9716	1676	0
1_/mnt/vdb/MACS/cells/ENCFF000VHВ_peak_2269_lociStitched	chr15	65365545	65365829	1	285	417.3948	13.4048	1677	0
1_/mnt/vdb/MACS/cells/ENCFF000VHВ_peak_1774_lociStitched	chr12	123251342	123251639	1	298	454.2318	51.2325	1678	0
1_/mnt/vdb/MACS/cells/ENCFF000VHВ_peak_56_lociStitched	chr1	21635244	21635545	1	302	456.4063	54.0596	1679	0
1_/mnt/vdb/MACS/cells/ENCFF000VHВ_peak_1456_lociStitched	chr12	47069298	47069674	1	377	402.2824	0	1680	0
1_/mnt/vdb/MACS/cells/ENCFF000VHВ_peak_5042_lociStitched	chr4	74661047	74661438	1	392	402.1435	0	1681	0
1_/mnt/vdb/MACS/cells/ENCFF000VHВ_peak_5312_lociStitched	chr5	119419594	119419985	1	392	446.1701	44.8868	1682	0
1_/mnt/vdb/MACS/cells/ENCFF000VHВ_peak_3851_lociStitched	chr2	216006925	216007246	1	322	402.213	0.9309	1683	0
1_/mnt/vdb/MACS/cells/ENCFF000VHВ_peak_3754_lociStitched	chr2	173533265	173533651	1	387	419.8136	19.2228	1684	0
1_/mnt/vdb/MACS/cells/ENCFF000VHВ_peak_2018_lociStitched	chr14	65226143	65226414	1	272	400.267	0	1685	0
1_/mnt/vdb/MACS/cells/ENCFF000VHВ_peak_3229_lociStitched	chr19	32363731	32364033	1	303	424.2798	24.3714	1686	0
1_/mnt/vdb/MACS/cells/ENCFF000VHВ_peak_3305_lociStitched	chr19	45716645	45716963	1	319	409.0752	9.1902	1687	0
1_/mnt/vdb/MACS/cells/ENCFF000VHВ_peak_3252_lociStitched	chr19	38057943	38058253	1	311	408.487	8.711	1688	0
1_/mnt/vdb/MACS/cells/ENCFF000VHВ_peak_2615_lociStitched	chr16	68257653	68257949	1	297	443.3488	43.9264	1689	0
1_/mnt/vdb/MACS/cells/ENCFF000VHВ_peak_113_lociStitched	chr1	41451225	41451562	1	338	436.1791	37.4407	1690	0
1_/mnt/vdb/MACS/cells/ENCFF000VHВ_peak_462_lociStitched	chr1	154419272	154419592	1	321	431.68	32.96	1691	0
1_/mnt/vdb/MACS/cells/ENCFF000VHВ_peak_6106_lociStitched	chr7	159014623	159014963	1	341	457.776	59.194	1692	0
1_/mnt/vdb/MACS/cells/ENCFF000VHВ_peak_5779_lociStitched	chr6	154343394	154343705	1	312	425.9145	27.5857	1693	0
1_/mnt/vdb/MACS/cells/ENCFF000VHВ_peak_325_lociStitched	chr1	120731474	120731729	1	256	473.178	75.1485	1694	0
1_/mnt/vdb/MACS/cells/ENCFF000VHВ_peak_3648_lociStitched	chr2	120066603	120066906	1	304	397.9299	0	1695	0
1_/mnt/vdb/MACS/cells/ENCFF000VHВ_peak_2768_lociStitched	chr16	87853072	87853373	1	302	461.9447	64.3538	1696	0
1_/mnt/vdb/MACS/cells/ENCFF000VHВ_peak_2523_lociStitched	chr16	11333397	11333648	1	252	439.1747	41.5907	1697	0
1_/mnt/vdb/MACS/cells/ENCFF000VHВ_peak_5198_lociStitched	chr5	56733289	56733584	1	296	410.7285	15.6055	1698	0
1_/mnt/vdb/MACS/cells/ENCFF000VHВ_peak_6823_lociStitched	chr9	127545027	127545329	1	303	452.2752	57.531	1699	0
1_/mnt/vdb/MACS/cells/ENCFF000VHВ_peak_3838_lociStitched	chr2	215268537	215268917	1	381	413.136	18.62	1700	0
1_/mnt/vdb/MACS/cells/ENCFF000VHВ_peak_175_lociStitched	chr1	58583455	58583759	1	305	403.0432	8.6944	1701	0
/mnt/vdb/MACS/cells/ENCFF000VHВ_peak_1503	chr12	52202182	52202443	1	262	422.1936	28.6578	1702	0
1_/mnt/vdb/MACS/cells/ENCFF000VHВ_peak_3288_lociStitched	chr19	43455970	43456269	1	300	399.7032	6.4285	1703	0
1_/mnt/vdb/MACS/cells/ENCFF000VHВ_peak_52_lociStitched	chr1	20213245	20213565	1	321	393.152	0	1704	0
1_/mnt/vdb/MACS/cells/ENCFF000VHВ_peak_793_lociStitched	chr10	8366538	8366830	1	293	483.7564	91.9508	1705	0
1_/mnt/vdb/MACS/cells/ENCFF000VHВ_peak_4797_lociStitched	chr3	134327247	134327586	1	340	450.9378	59.5284	1706	0
1_/mnt/vdb/MACS/cells/ENCFF000VHВ_peak_7008_lociStitched	chrX	140493432	140493787	1	356	399.233	7.9165	1707	0
1_/mnt/vdb/MACS/cells/ENCFF000VHВ_peak_3254_lociStitched	chr19	38266726	38267058	1	333	424.8936	33.698	1708	0
1_/mnt/vdb/MACS/cells/ENCFF000VHВ_peak_1600_lociStitched	chr12	57086184	57086471	1	288	430.5287	39.5199	1709	0
/mnt/vdb/MACS/cells/ENCFF000VHВ_peak_1500	chr12	52199073	52199387	1	315	407.1324	17.1444	1710	0
1_/mnt/vdb/MACS/cells/ENCFF000VHВ_peak_6073_lociStitched	chr7	142509041	142509342	1	302	428.5337	39.0397	1711	0
1_/mnt/vdb/MACS/cells/ENCFF000VHВ_peak_1488_lociStitched	chr12	51388626	51388917	1	292	446.2485	56.8032	1712	0
1_/mnt/vdb/MACS/cells/ENCFF000VHВ_peak_4369_lociStitched	chr21	15062227	15062599	1	373	388.2192	0	1713	0
1_/mnt/vdb/MACS/cells/ENCFF000VHВ_peak_4617_lociStitched	chr3	39147532	39147809	1	278	387.9385	1.0803	1714	0
1_/mnt/vdb/MACS/cells/ENCFF000VHВ_peak_6532_lociStitched	chr8	141153550	141153825	1	276	435.105	48.84	1715	0
1_/mnt/vdb/MACS/cells/ENCFF000VHВ_peak_3978_lociStitched	chr2	241561357	241561691	1	335	391.5148	5.4776	1716	0
1_/mnt/vdb/MACS/cells/ENCFF000VHВ_peak_321_lociStitched	chr1	120019601	120019960	1	360	385.7455	0	1717	0
1_/mnt/vdb/MACS/cells/ENCFF000VHВ_peak_123_lociStitched	chr1	42340724	42341049	1	326	414.0825	28.405	1718	0
1_/mnt/vdb/MACS/cells/ENCFF000VHВ_peak_2640_lociStitched	chr16	72952314	72952610	1	297	492.0704	106.8856	1719	0
1_/mnt/vdb/MACS/cells/ENCFF000VHВ_peak_349_lociStitched	chr1	146177760	146178075	1	316	405.4995	20.7585	1720	0
1_/mnt/vdb/MACS/cells/ENCFF000VHВ_peak_3797_lociStitched	chr2	196527411	196527741	1	331	384.285	0	1721	0
1_/mnt/vdb/MACS/cells/ENCFF000VHВ_peak_4962_lociStitched	chr3	189842310	189842581	1	272	444.0606	60.1349	1722	0
1_/mnt/vdb/MACS/cells/ENCFF000VHВ_peak_6658_lociStitched	chr9	83166712	83167070	1	359	383.6328	0	1723	0
1_/mnt/vdb/MACS/cells/ENCFF000VHВ_peak_4549_lociStitched	chr22	37196356	37196708	1	353	383.5744	0	1724	0
1_/mnt/vdb/MACS/cells/ENCFF000VHВ_peak_2784_lociStitched	chr16	89476722	89476989	1	268	443.0064	60.4221	1725	0
1_/mnt/vdb/MACS/cells/ENCFF000VHВ_peak_3702_lociStitched	chr2	156456042	156456364	1	323	408.3604	25.8566	1726	0
1_/mnt/vdb/MACS/cells/ENCFF000VHВ_peak_3644_lociStitched	chr2	111463630	111463890	1	261	415.896	33.748	1727	0
1_/mnt/vdb/MACS/cells/ENCFF000VHВ_peak_4971_lociStitched	chr3	194159405	194159719	1	315	406.3474	24.5234	1728	0
1_/mnt/vdb/MACS/cells/ENCFF000VHВ_peak_6516_lociStitched	chr8	128089116	128089354	1	239	398.6738	17.612	1729	0
1_/mnt/vdb/MACS/cells/ENCFF000VHВ_peak_2428_lociStitched	chr15	98728190	98728462	1	273	398.0448	17.544	1730	0
1_/mnt/vdb/MACS/cells/ENCFF000VHВ_peak_3658_lociStitched	chr2	131817827	131818143	1	317	401.6676	21.5828	1731	0
1_/mnt/vdb/MACS/cells/ENCFF000VHВ_peak_637_lociStitched	chr1	205318004	205318324	1	321	447.328	67.52	1732	0
1_/mnt/vdb/MACS/cells/ENCFF000VHВ_peak_306_lociStitched	chr1	116633035	116633310	1	276	435.545	55.7975	1733	0
1_/mnt/vdb/MACS/cells/ENCFF000VHВ_peak_390_lociStitched	chr1	149939258	149939515	1	258	430.8862	51.2972	1734	0
1_/mnt/vdb/MACS/cells/ENCFF000VHВ_peak_6211_lociStitched	chr8	80752820	80753132	1	313	421.2624	41.8704	1735	0
1_/mnt/vdb/MACS/cells/ENCFF000VHВ_peak_3547_lociStitched	chr2	61763915	61764205	1	291	409.045	30.537	1736	0
1_/mnt/vdb/MACS/cells/ENCFF000VHВ_peak_6926_lociStitched	chr9	136802838	136803126	1	289	434.9664	57.8016	1737	0
1_/mnt/vdb/MACS/cells/ENCFF000VHВ_peak_1679_lociStitched	chr12	91618061	91618370	1	310	376.6092	0	1738	0
1_/mnt/vdb/MACS/cells/ENCFF000VHВ_peak_6938_lociStitched	chrX	2898466	2898771	1	306	404.979	28.67	1739	0
1_/mnt/vdb/MACS/cells/ENCFF000VHВ_peak_3296_lociStitched	chr19	45069532	45069802	1	271	422.469	46.224	1740	0
1_/mnt/vdb/MACS/cells/ENCFF000VHВ_peak_2672_lociStitched	chr16	75188845	75189148	1	304	415.6554	40.1778	1741	0
/mnt/vdb/MACS/cells/ENCFF000VHВ_peak_2494	chr16	3009665	3009909	1	245	432.49	57.1204	1742	0
1_/mnt/vdb/MACS/cells/ENCFF000VHВ_peak_6110_lociStitched	chr8	17498875	17499282	1	408	375.3354	0	1743	0
1_/mnt/vdb/MACS/cells/ENCFF000VHВ_peak_6779_lociStitched	chr9	113578478	113578781	1	304	441.6831	66.5691	1744	0
1_/mnt/vdb/MACS/cells/ENCFF000VHВ_peak_461_lociStitched	chr1	154333942	154334221	1	280	378.8262	3.7386	1745	0
1_/mnt/vdb/MACS/cells/ENCFF000VHВ_peak_6109_lociStitched	chr8	11853418	11853812	1	395	374.891	0	1746	0
1_/mnt/vdb/MACS/cells/ENCFF000VHВ_peak_1089_lociStitched	chr10	122062723	122063072	1	350	440.2635	65.5073	1747	0
1_/mnt/vdb/MACS/cells/ENCFF000VHВ_peak_85_lociStitched	chr1	29238722	29239040	1	319	420.3324	45.951	1748	0
1_/mnt/vdb/MACS/cells/ENCFF000VHВ_peak_1987_lociStitched	chr14	58287915	58288284	1	370	384.2766	10.0368	1749	0
1_/mnt/vdb/MACS/cells/ENCFF000VHВ_peak_3333_lociStitched	chr19	47647627	47647893	1	267	385.966	12.4488	1750	0
1_/mnt/vdb/MACS/cells/ENCFF000VHВ_peak_5205_lociStitched	chr5	58081049	58081388	1	340	403.8507	30.4083	1751	0
1_/mnt/vdb/MACS/cells/ENCFF000VHВ_peak_672_lociStitched	chr1	226133360	226133658	1	299	440.6228	67.795	1752	0
1_/mnt/vdb/MACS/cells/ENCFF000VHВ_peak_1164_lociStitched	chr11	45823838	45824134	1	297	476.2344	103.896	1753	0
1_/mnt/vdb/MACS/cells/ENCFF000VHВ_peak_6108_lociStitched	chr8	8462288	8462619	1	332	372.2426	0	1754	0
1_/mnt/vdb/MACS/cells/ENCFF000VHВ_peak_5696_lociStitched	chr6	135271667	135271991	1	325	371.5956	0	1755	0
1_/mnt/vdb/MACS/cells/ENCFF000VHВ_peak_5071_lociStitched	chr4	112113870	112114227	1	358	370.8516	0	1756	0
1_/mnt/vdb/MACS/cells/ENCFF000VHВ_peak_4473_lociStitched	chr21	41957298	41957531	1	234	452.8821	83.2509	1757	0
1_/mnt/vdb/MACS/cells/ENCFF000VHВ_peak_1843_lociStitched	chr13	33345144	33345470	1	327	368.7386	0	1758	0
1_/mnt/vdb/MACS/cells/ENCFF000VHВ_peak_2236_lociStitched	chr15	52253089	52253342	1	254	445.4571	76.7602	1759	0
1_/mnt/vdb/MACS/cells/ENCFF000VHВ_peak_5484_lociStitched	chr6	12324687	12324989	1	303	434.4874	66.6514	1760	0
1_/mnt/vdb/MACS/cells/ENCFF000VHВ_peak_6982_lociStitched	chrX	103658370	103658718	1	349	415.7556	48.3024	1761	0
1_/mnt/vdb/MACS/cells/ENCFF000VHВ_peak_1907_lociStitched	chr14	23631658	23631923	1	266	384.0645	16.6685	1762	0
1_/mnt/vdb/MACS/cells/ENCFF000VHВ_peak_5285_lociStitched	chr5	96656462	96656806	1	345	379.3976	12.3152	1763	0
1_/mnt/vdb/MACS/cells/ENCFF000VHВ_peak_4704_lociStitched	chr3	99925353	99925648	1	296	367.8355	1.1505	1764	0
1_/mnt/vdb/MACS/cells/ENCFF000VHВ_peak_5197_lociStitched	chr5	56669621	56669953	1	333	439.5348	74.534	1765	0
1_/mnt/vdb/MACS/cells/ENCFF000VHВ_peak_29_lociStitched	chr1	13759478	13759803	1	326	381.615	16.8675	1766	0
